time,V(N001),V(N002),I(V1),I(R1),I(D1)
4.09e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.1e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.11e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.12e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.13e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.14e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.15e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.16e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.17e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.18e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.19e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.2e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.21e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.22e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.23e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.24e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.25e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.26e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.27e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.28e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.29e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.3e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.31e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.32e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.33e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.34e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.35e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.36e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.37e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.38e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.39e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.4e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.41e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.42e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.43e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.44e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.45e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.46e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.47e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.48e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.49e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.5e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.51e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.52e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.53e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.54e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.55e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.56e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.57e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.58e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.59e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.6e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.61e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.62e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.63e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.64e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.65e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.66e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.67e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.68e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.69e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.7e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.71e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.72e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.73e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.74e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.75e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.76e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.77e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.78e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.79e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.8e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.81e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.82e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.83e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.84e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.85e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.86e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.87e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.88e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.89e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.9e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.91e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.92e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.93e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.94e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.95e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.96e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.97e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.98e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
4.99e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.01e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.02e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.03e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.04e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.05e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.06e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.07e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.08e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.09e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.1e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.11e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.12e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.13e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.14e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.15e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.16e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.17e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.18e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.19e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.2e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.21e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.22e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.23e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.24e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.25e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.26e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.27e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.28e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.29e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.3e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.31e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.32e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.33e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.34e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.35e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.36e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.37e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.38e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.39e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.4e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.41e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.42e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.43e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.44e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.45e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.46e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.47e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.48e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.49e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.5e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.51e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.52e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.53e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.54e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.55e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.56e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.57e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.58e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.59e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.6e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.61e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.62e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.63e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.64e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.65e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.66e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.67e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.68e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.69e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.7e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.71e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.72e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.73e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.74e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.75e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.76e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.77e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.78e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.79e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.8e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.81e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.82e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.83e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.84e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.85e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.86e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.87e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.88e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.89e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.9e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.91e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.92e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.93e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.94e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.95e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.96e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.97e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.98e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
5.99e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.01e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.02e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.03e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.04e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.05e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.06e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.07e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.08e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.09e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.1e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.11e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.12e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.13e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.14e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.15e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.16e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.17e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.18e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.19e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.2e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.21e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.22e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.23e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.24e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.25e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.26e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.27e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.28e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.29e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.3e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.31e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.32e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.33e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.34e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.35e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.36e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.37e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.38e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.39e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.4e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.41e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.42e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.43e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.44e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.45e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.46e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.47e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.48e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.49e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.5e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.51e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.52e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.53e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.54e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.55e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.56e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.57e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.58e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.59e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.6e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.61e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.62e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.63e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.64e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.65e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.66e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.67e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.68e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.69e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.7e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.71e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.72e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.73e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.74e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.75e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.76e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.77e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.78e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.79e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.8e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.81e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.82e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.83e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.84e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.85e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.86e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.87e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.88e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.89e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.9e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.91e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.92e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.93e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.94e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.95e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.96e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.97e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.98e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
6.99e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.01e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.02e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.03e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.04e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.05e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.06e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.07e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.08e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.09e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.1e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.11e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.12e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.13e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.14e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.15e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.16e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.17e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.18e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.19e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.2e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.21e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.22e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.23e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.24e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.25e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.26e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.27e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.28e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.29e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.3e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.31e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.32e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.33e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.34e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.35e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.36e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.37e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.38e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.39e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.4e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.41e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.42e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.43e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.44e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.45e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.46e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.47e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.48e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.49e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.5e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.51e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.52e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.53e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.54e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.55e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.56e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.57e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.58e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.59e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.6e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.61e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.62e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.63e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.64e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.65e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.66e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.67e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.68e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.69e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.7e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.71e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.72e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.73e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.74e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.75e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.76e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.77e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.78e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
7.79e-05,2,0.640882,-0.000135912,-0.000135912,0.000135912
