time,V(N001),I(V1),I(R1),I(D1)
0.00053,1.81262,-3.07901e+16,-0.000181262,3.07901e+16
0.0005301,1.812,-3.00394e+16,-0.0001812,3.00394e+16
0.0005302,1.81138,-2.9307e+16,-0.000181138,2.9307e+16
0.0005303,1.81077,-2.85925e+16,-0.000181077,2.85925e+16
0.0005304,1.81015,-2.78956e+16,-0.000181015,2.78956e+16
0.0005305,1.80953,-2.72157e+16,-0.000180953,2.72157e+16
0.0005306,1.80892,-2.65525e+16,-0.000180892,2.65525e+16
0.0005307,1.8083,-2.59055e+16,-0.00018083,2.59055e+16
0.0005308,1.80768,-2.52743e+16,-0.000180768,2.52743e+16
0.0005309,1.80707,-2.46586e+16,-0.000180707,2.46586e+16
0.000531,1.80645,-2.4058e+16,-0.000180645,2.4058e+16
0.0005311,1.80583,-2.34721e+16,-0.000180583,2.34721e+16
0.0005312,1.80522,-2.29005e+16,-0.000180522,2.29005e+16
0.0005313,1.8046,-2.23429e+16,-0.00018046,2.23429e+16
0.0005314,1.80399,-2.1799e+16,-0.000180399,2.1799e+16
0.0005315,1.80337,-2.12683e+16,-0.000180337,2.12683e+16
0.0005316,1.80275,-2.07507e+16,-0.000180275,2.07507e+16
0.0005317,1.80214,-2.02457e+16,-0.000180214,2.02457e+16
0.0005318,1.80152,-1.9753e+16,-0.000180152,1.9753e+16
0.0005319,1.80091,-1.92724e+16,-0.000180091,1.92724e+16
0.000532,1.80029,-1.88036e+16,-0.000180029,1.88036e+16
0.0005321,1.79967,-1.83462e+16,-0.000179967,1.83462e+16
0.0005322,1.79906,-1.79e+16,-0.000179906,1.79e+16
0.0005323,1.79844,-1.74647e+16,-0.000179844,1.74647e+16
0.0005324,1.79783,-1.70401e+16,-0.000179783,1.70401e+16
0.0005325,1.79721,-1.66258e+16,-0.000179721,1.66258e+16
0.0005326,1.7966,-1.62216e+16,-0.00017966,1.62216e+16
0.0005327,1.79598,-1.58274e+16,-0.000179598,1.58274e+16
0.0005328,1.79537,-1.54427e+16,-0.000179537,1.54427e+16
0.0005329,1.79475,-1.50675e+16,-0.000179475,1.50675e+16
0.000533,1.79414,-1.47014e+16,-0.000179414,1.47014e+16
0.0005331,1.79352,-1.43443e+16,-0.000179352,1.43443e+16
0.0005332,1.79291,-1.39958e+16,-0.000179291,1.39958e+16
0.0005333,1.79229,-1.36559e+16,-0.000179229,1.36559e+16
0.0005334,1.79168,-1.33243e+16,-0.000179168,1.33243e+16
0.0005335,1.79106,-1.30008e+16,-0.000179106,1.30008e+16
0.0005336,1.79045,-1.26852e+16,-0.000179045,1.26852e+16
0.0005337,1.78984,-1.23773e+16,-0.000178984,1.23773e+16
0.0005338,1.78922,-1.20769e+16,-0.000178922,1.20769e+16
0.0005339,1.78861,-1.17838e+16,-0.000178861,1.17838e+16
0.000534,1.78799,-1.14979e+16,-0.000178799,1.14979e+16
0.0005341,1.78738,-1.12189e+16,-0.000178738,1.12189e+16
0.0005342,1.78676,-1.09468e+16,-0.000178676,1.09468e+16
0.0005343,1.78615,-1.06813e+16,-0.000178615,1.06813e+16
0.0005344,1.78554,-1.04223e+16,-0.000178554,1.04223e+16
0.0005345,1.78492,-1.01695e+16,-0.000178492,1.01695e+16
0.0005346,1.78431,-9.923e+15,-0.000178431,9.923e+15
0.0005347,1.7837,-9.68245e+15,-0.00017837,9.68245e+15
0.0005348,1.78308,-9.44778e+15,-0.000178308,9.44778e+15
0.0005349,1.78247,-9.21882e+15,-0.000178247,9.21882e+15
0.000535,1.78186,-8.99544e+15,-0.000178186,8.99544e+15
0.0005351,1.78124,-8.7775e+15,-0.000178124,8.7775e+15
0.0005352,1.78063,-8.56487e+15,-0.000178063,8.56487e+15
0.0005353,1.78002,-8.35743e+15,-0.000178002,8.35743e+15
0.0005354,1.7794,-8.15503e+15,-0.00017794,8.15503e+15
0.0005355,1.77879,-7.95757e+15,-0.000177879,7.95757e+15
0.0005356,1.77818,-7.76491e+15,-0.000177818,7.76491e+15
0.0005357,1.77757,-7.57695e+15,-0.000177757,7.57695e+15
0.0005358,1.77695,-7.39356e+15,-0.000177695,7.39356e+15
0.0005359,1.77634,-7.21463e+15,-0.000177634,7.21463e+15
0.000536,1.77573,-7.04006e+15,-0.000177573,7.04006e+15
0.0005361,1.77512,-6.86974e+15,-0.000177512,6.86974e+15
0.0005362,1.7745,-6.70356e+15,-0.00017745,6.70356e+15
0.0005363,1.77389,-6.54143e+15,-0.000177389,6.54143e+15
0.0005364,1.77328,-6.38324e+15,-0.000177328,6.38324e+15
0.0005365,1.77267,-6.22889e+15,-0.000177267,6.22889e+15
0.0005366,1.77206,-6.0783e+15,-0.000177206,6.0783e+15
0.0005367,1.77145,-5.93138e+15,-0.000177145,5.93138e+15
0.0005368,1.77083,-5.78802e+15,-0.000177083,5.78802e+15
0.0005369,1.77022,-5.64815e+15,-0.000177022,5.64815e+15
0.000537,1.76961,-5.51168e+15,-0.000176961,5.51168e+15
0.0005371,1.769,-5.37853e+15,-0.0001769,5.37853e+15
0.0005372,1.76839,-5.24861e+15,-0.000176839,5.24861e+15
0.0005373,1.76778,-5.12185e+15,-0.000176778,5.12185e+15
0.0005374,1.76717,-4.99817e+15,-0.000176717,4.99817e+15
0.0005375,1.76655,-4.8775e+15,-0.000176655,4.8775e+15
0.0005376,1.76594,-4.75975e+15,-0.000176594,4.75975e+15
0.0005377,1.76533,-4.64487e+15,-0.000176533,4.64487e+15
0.0005378,1.76472,-4.53277e+15,-0.000176472,4.53277e+15
0.0005379,1.76411,-4.4234e+15,-0.000176411,4.4234e+15
0.000538,1.7635,-4.31668e+15,-0.00017635,4.31668e+15
0.0005381,1.76289,-4.21256e+15,-0.000176289,4.21256e+15
0.0005382,1.76228,-4.11095e+15,-0.000176228,4.11095e+15
0.0005383,1.76167,-4.01182e+15,-0.000176167,4.01182e+15
0.0005384,1.76106,-3.91509e+15,-0.000176106,3.91509e+15
0.0005385,1.76045,-3.82071e+15,-0.000176045,3.82071e+15
0.0005386,1.75984,-3.72861e+15,-0.000175984,3.72861e+15
0.0005387,1.75923,-3.63875e+15,-0.000175923,3.63875e+15
0.0005388,1.75862,-3.55107e+15,-0.000175862,3.55107e+15
0.0005389,1.75801,-3.46552e+15,-0.000175801,3.46552e+15
0.000539,1.7574,-3.38204e+15,-0.00017574,3.38204e+15
0.0005391,1.75679,-3.30058e+15,-0.000175679,3.30058e+15
0.0005392,1.75618,-3.2211e+15,-0.000175618,3.2211e+15
0.0005393,1.75557,-3.14354e+15,-0.000175557,3.14354e+15
0.0005394,1.75496,-3.06786e+15,-0.000175496,3.06786e+15
0.0005395,1.75435,-2.99402e+15,-0.000175435,2.99402e+15
0.0005396,1.75375,-2.92196e+15,-0.000175375,2.92196e+15
0.0005397,1.75314,-2.85165e+15,-0.000175314,2.85165e+15
0.0005398,1.75253,-2.78305e+15,-0.000175253,2.78305e+15
0.0005399,1.75192,-2.7161e+15,-0.000175192,2.7161e+15
0.00054,1.75131,-2.65077e+15,-0.000175131,2.65077e+15
0.0005401,1.7507,-2.58703e+15,-0.00017507,2.58703e+15
0.0005402,1.75009,-2.52483e+15,-0.000175009,2.52483e+15
0.0005403,1.74948,-2.46413e+15,-0.000174948,2.46413e+15
0.0005404,1.74888,-2.40491e+15,-0.000174888,2.40491e+15
0.0005405,1.74827,-2.34711e+15,-0.000174827,2.34711e+15
0.0005406,1.74766,-2.29071e+15,-0.000174766,2.29071e+15
0.0005407,1.74705,-2.23568e+15,-0.000174705,2.23568e+15
0.0005408,1.74644,-2.18198e+15,-0.000174644,2.18198e+15
0.0005409,1.74584,-2.12958e+15,-0.000174584,2.12958e+15
0.000541,1.74523,-2.07844e+15,-0.000174523,2.07844e+15
0.0005411,1.74462,-2.02854e+15,-0.000174462,2.02854e+15
0.0005412,1.74401,-1.97985e+15,-0.000174401,1.97985e+15
0.0005413,1.74341,-1.93233e+15,-0.000174341,1.93233e+15
0.0005414,1.7428,-1.88596e+15,-0.00017428,1.88596e+15
0.0005415,1.74219,-1.84071e+15,-0.000174219,1.84071e+15
0.0005416,1.74159,-1.79655e+15,-0.000174159,1.79655e+15
0.0005417,1.74098,-1.75346e+15,-0.000174098,1.75346e+15
0.0005418,1.74037,-1.71142e+15,-0.000174037,1.71142e+15
0.0005419,1.73977,-1.67038e+15,-0.000173977,1.67038e+15
0.000542,1.73916,-1.63034e+15,-0.000173916,1.63034e+15
0.0005421,1.73855,-1.59126e+15,-0.000173855,1.59126e+15
0.0005422,1.73795,-1.55313e+15,-0.000173795,1.55313e+15
0.0005423,1.73734,-1.51591e+15,-0.000173734,1.51591e+15
0.0005424,1.73673,-1.4796e+15,-0.000173673,1.4796e+15
0.0005425,1.73613,-1.44416e+15,-0.000173613,1.44416e+15
0.0005426,1.73552,-1.40957e+15,-0.000173552,1.40957e+15
0.0005427,1.73492,-1.37582e+15,-0.000173492,1.37582e+15
0.0005428,1.73431,-1.34288e+15,-0.000173431,1.34288e+15
0.0005429,1.7337,-1.31074e+15,-0.00017337,1.31074e+15
0.000543,1.7331,-1.27937e+15,-0.00017331,1.27937e+15
0.0005431,1.73249,-1.24876e+15,-0.000173249,1.24876e+15
0.0005432,1.73189,-1.21888e+15,-0.000173189,1.21888e+15
0.0005433,1.73128,-1.18973e+15,-0.000173128,1.18973e+15
0.0005434,1.73068,-1.16127e+15,-0.000173068,1.16127e+15
0.0005435,1.73007,-1.13351e+15,-0.000173007,1.13351e+15
0.0005436,1.72947,-1.10641e+15,-0.000172947,1.10641e+15
0.0005437,1.72886,-1.07996e+15,-0.000172886,1.07996e+15
0.0005438,1.72826,-1.05415e+15,-0.000172826,1.05415e+15
0.0005439,1.72765,-1.02896e+15,-0.000172765,1.02896e+15
0.000544,1.72705,-1.00438e+15,-0.000172705,1.00438e+15
0.0005441,1.72644,-9.80388e+14,-0.000172644,9.80388e+14
0.0005442,1.72584,-9.56975e+14,-0.000172584,9.56975e+14
0.0005443,1.72524,-9.34124e+14,-0.000172524,9.34124e+14
0.0005444,1.72463,-9.11823e+14,-0.000172463,9.11823e+14
0.0005445,1.72403,-8.90058e+14,-0.000172403,8.90058e+14
0.0005446,1.72342,-8.68817e+14,-0.000172342,8.68817e+14
0.0005447,1.72282,-8.48086e+14,-0.000172282,8.48086e+14
0.0005448,1.72222,-8.27854e+14,-0.000172222,8.27854e+14
0.0005449,1.72161,-8.08108e+14,-0.000172161,8.08108e+14
0.000545,1.72101,-7.88836e+14,-0.000172101,7.88836e+14
0.0005451,1.72041,-7.70027e+14,-0.000172041,7.70027e+14
0.0005452,1.7198,-7.5167e+14,-0.00017198,7.5167e+14
0.0005453,1.7192,-7.33754e+14,-0.00017192,7.33754e+14
0.0005454,1.7186,-7.16268e+14,-0.00017186,7.16268e+14
0.0005455,1.71799,-6.99202e+14,-0.000171799,6.99202e+14
0.0005456,1.71739,-6.82545e+14,-0.000171739,6.82545e+14
0.0005457,1.71679,-6.66289e+14,-0.000171679,6.66289e+14
0.0005458,1.71619,-6.50422e+14,-0.000171619,6.50422e+14
0.0005459,1.71558,-6.34936e+14,-0.000171558,6.34936e+14
0.000546,1.71498,-6.19822e+14,-0.000171498,6.19822e+14
0.0005461,1.71438,-6.0507e+14,-0.000171438,6.0507e+14
0.0005462,1.71378,-5.90672e+14,-0.000171378,5.90672e+14
0.0005463,1.71317,-5.76619e+14,-0.000171317,5.76619e+14
0.0005464,1.71257,-5.62903e+14,-0.000171257,5.62903e+14
0.0005465,1.71197,-5.49516e+14,-0.000171197,5.49516e+14
0.0005466,1.71137,-5.36449e+14,-0.000171137,5.36449e+14
0.0005467,1.71077,-5.23696e+14,-0.000171077,5.23696e+14
0.0005468,1.71017,-5.11248e+14,-0.000171017,5.11248e+14
0.0005469,1.70957,-4.99098e+14,-0.000170957,4.99098e+14
0.000547,1.70896,-4.8724e+14,-0.000170896,4.8724e+14
0.0005471,1.70836,-4.75665e+14,-0.000170836,4.75665e+14
0.0005472,1.70776,-4.64367e+14,-0.000170776,4.64367e+14
0.0005473,1.70716,-4.5334e+14,-0.000170716,4.5334e+14
0.0005474,1.70656,-4.42577e+14,-0.000170656,4.42577e+14
0.0005475,1.70596,-4.32071e+14,-0.000170596,4.32071e+14
0.0005476,1.70536,-4.21816e+14,-0.000170536,4.21816e+14
0.0005477,1.70476,-4.11807e+14,-0.000170476,4.11807e+14
0.0005478,1.70416,-4.02037e+14,-0.000170416,4.02037e+14
0.0005479,1.70356,-3.92501e+14,-0.000170356,3.92501e+14
0.000548,1.70296,-3.83193e+14,-0.000170296,3.83193e+14
0.0005481,1.70236,-3.74108e+14,-0.000170236,3.74108e+14
0.0005482,1.70176,-3.65239e+14,-0.000170176,3.65239e+14
0.0005483,1.70116,-3.56582e+14,-0.000170116,3.56582e+14
0.0005484,1.70056,-3.48133e+14,-0.000170056,3.48133e+14
0.0005485,1.69996,-3.39885e+14,-0.000169996,3.39885e+14
0.0005486,1.69936,-3.31834e+14,-0.000169936,3.31834e+14
0.0005487,1.69876,-3.23975e+14,-0.000169876,3.23975e+14
0.0005488,1.69816,-3.16304e+14,-0.000169816,3.16304e+14
0.0005489,1.69756,-3.08816e+14,-0.000169756,3.08816e+14
0.000549,1.69696,-3.01507e+14,-0.000169696,3.01507e+14
0.0005491,1.69637,-2.94372e+14,-0.000169637,2.94372e+14
0.0005492,1.69577,-2.87407e+14,-0.000169577,2.87407e+14
0.0005493,1.69517,-2.80608e+14,-0.000169517,2.80608e+14
0.0005494,1.69457,-2.73972e+14,-0.000169457,2.73972e+14
0.0005495,1.69397,-2.67494e+14,-0.000169397,2.67494e+14
0.0005496,1.69337,-2.6117e+14,-0.000169337,2.6117e+14
0.0005497,1.69278,-2.54997e+14,-0.000169278,2.54997e+14
0.0005498,1.69218,-2.48971e+14,-0.000169218,2.48971e+14
0.0005499,1.69158,-2.43089e+14,-0.000169158,2.43089e+14
0.00055,1.69098,-2.37347e+14,-0.000169098,2.37347e+14
0.0005501,1.69039,-2.31741e+14,-0.000169039,2.31741e+14
0.0005502,1.68979,-2.2627e+14,-0.000168979,2.2627e+14
0.0005503,1.68919,-2.20928e+14,-0.000168919,2.20928e+14
0.0005504,1.68859,-2.15714e+14,-0.000168859,2.15714e+14
0.0005505,1.688,-2.10623e+14,-0.0001688,2.10623e+14
0.0005506,1.6874,-2.05654e+14,-0.00016874,2.05654e+14
0.0005507,1.6868,-2.00803e+14,-0.00016868,2.00803e+14
0.0005508,1.68621,-1.96067e+14,-0.000168621,1.96067e+14
0.0005509,1.68561,-1.91444e+14,-0.000168561,1.91444e+14
0.000551,1.68501,-1.86931e+14,-0.000168501,1.86931e+14
0.0005511,1.68442,-1.82526e+14,-0.000168442,1.82526e+14
0.0005512,1.68382,-1.78225e+14,-0.000168382,1.78225e+14
0.0005513,1.68323,-1.74026e+14,-0.000168323,1.74026e+14
0.0005514,1.68263,-1.69927e+14,-0.000168263,1.69927e+14
0.0005515,1.68203,-1.65925e+14,-0.000168203,1.65925e+14
0.0005516,1.68144,-1.62019e+14,-0.000168144,1.62019e+14
0.0005517,1.68084,-1.58205e+14,-0.000168084,1.58205e+14
0.0005518,1.68025,-1.54482e+14,-0.000168025,1.54482e+14
0.0005519,1.67965,-1.50847e+14,-0.000167965,1.50847e+14
0.000552,1.67906,-1.47298e+14,-0.000167906,1.47298e+14
0.0005521,1.67846,-1.43834e+14,-0.000167846,1.43834e+14
0.0005522,1.67787,-1.40451e+14,-0.000167787,1.40451e+14
0.0005523,1.67727,-1.37149e+14,-0.000167727,1.37149e+14
0.0005524,1.67668,-1.33926e+14,-0.000167668,1.33926e+14
0.0005525,1.67608,-1.30779e+14,-0.000167608,1.30779e+14
0.0005526,1.67549,-1.27706e+14,-0.000167549,1.27706e+14
0.0005527,1.67489,-1.24706e+14,-0.000167489,1.24706e+14
0.0005528,1.6743,-1.21778e+14,-0.00016743,1.21778e+14
0.0005529,1.67371,-1.18918e+14,-0.000167371,1.18918e+14
0.000553,1.67311,-1.16127e+14,-0.000167311,1.16127e+14
0.0005531,1.67252,-1.13401e+14,-0.000167252,1.13401e+14
0.0005532,1.67192,-1.1074e+14,-0.000167192,1.1074e+14
0.0005533,1.67133,-1.08142e+14,-0.000167133,1.08142e+14
0.0005534,1.67074,-1.05606e+14,-0.000167074,1.05606e+14
0.0005535,1.67014,-1.0313e+14,-0.000167014,1.0313e+14
0.0005536,1.66955,-1.00712e+14,-0.000166955,1.00712e+14
0.0005537,1.66896,-9.83511e+13,-0.000166896,9.83511e+13
0.0005538,1.66837,-9.60464e+13,-0.000166837,9.60464e+13
0.0005539,1.66777,-9.37961e+13,-0.000166777,9.37961e+13
0.000554,1.66718,-9.1599e+13,-0.000166718,9.1599e+13
0.0005541,1.66659,-8.94539e+13,-0.000166659,8.94539e+13
0.0005542,1.666,-8.73595e+13,-0.0001666,8.73595e+13
0.0005543,1.6654,-8.53145e+13,-0.00016654,8.53145e+13
0.0005544,1.66481,-8.33179e+13,-0.000166481,8.33179e+13
0.0005545,1.66422,-8.13684e+13,-0.000166422,8.13684e+13
0.0005546,1.66363,-7.94649e+13,-0.000166363,7.94649e+13
0.0005547,1.66304,-7.76064e+13,-0.000166304,7.76064e+13
0.0005548,1.66244,-7.57918e+13,-0.000166244,7.57918e+13
0.0005549,1.66185,-7.402e+13,-0.000166185,7.402e+13
0.000555,1.66126,-7.229e+13,-0.000166126,7.229e+13
0.0005551,1.66067,-7.06008e+13,-0.000166067,7.06008e+13
0.0005552,1.66008,-6.89514e+13,-0.000166008,6.89514e+13
0.0005553,1.65949,-6.7341e+13,-0.000165949,6.7341e+13
0.0005554,1.6589,-6.57685e+13,-0.00016589,6.57685e+13
0.0005555,1.65831,-6.42331e+13,-0.000165831,6.42331e+13
0.0005556,1.65772,-6.27338e+13,-0.000165772,6.27338e+13
0.0005557,1.65713,-6.12699e+13,-0.000165713,6.12699e+13
0.0005558,1.65654,-5.98405e+13,-0.000165654,5.98405e+13
0.0005559,1.65595,-5.84447e+13,-0.000165595,5.84447e+13
0.000556,1.65536,-5.70818e+13,-0.000165536,5.70818e+13
0.0005561,1.65477,-5.5751e+13,-0.000165477,5.5751e+13
0.0005562,1.65418,-5.44515e+13,-0.000165418,5.44515e+13
0.0005563,1.65359,-5.31826e+13,-0.000165359,5.31826e+13
0.0005564,1.653,-5.19435e+13,-0.0001653,5.19435e+13
0.0005565,1.65241,-5.07336e+13,-0.000165241,5.07336e+13
0.0005566,1.65182,-4.95522e+13,-0.000165182,4.95522e+13
0.0005567,1.65123,-4.83985e+13,-0.000165123,4.83985e+13
0.0005568,1.65064,-4.72719e+13,-0.000165064,4.72719e+13
0.0005569,1.65005,-4.61719e+13,-0.000165005,4.61719e+13
0.000557,1.64947,-4.50976e+13,-0.000164947,4.50976e+13
0.0005571,1.64888,-4.40486e+13,-0.000164888,4.40486e+13
0.0005572,1.64829,-4.30243e+13,-0.000164829,4.30243e+13
0.0005573,1.6477,-4.2024e+13,-0.00016477,4.2024e+13
0.0005574,1.64711,-4.10472e+13,-0.000164711,4.10472e+13
0.0005575,1.64653,-4.00933e+13,-0.000164653,4.00933e+13
0.0005576,1.64594,-3.91618e+13,-0.000164594,3.91618e+13
0.0005577,1.64535,-3.82521e+13,-0.000164535,3.82521e+13
0.0005578,1.64476,-3.73638e+13,-0.000164476,3.73638e+13
0.0005579,1.64418,-3.64964e+13,-0.000164418,3.64964e+13
0.000558,1.64359,-3.56492e+13,-0.000164359,3.56492e+13
0.0005581,1.643,-3.48219e+13,-0.0001643,3.48219e+13
0.0005582,1.64241,-3.40141e+13,-0.000164241,3.40141e+13
0.0005583,1.64183,-3.32251e+13,-0.000164183,3.32251e+13
0.0005584,1.64124,-3.24546e+13,-0.000164124,3.24546e+13
0.0005585,1.64065,-3.17022e+13,-0.000164065,3.17022e+13
0.0005586,1.64007,-3.09674e+13,-0.000164007,3.09674e+13
0.0005587,1.63948,-3.02498e+13,-0.000163948,3.02498e+13
0.0005588,1.6389,-2.9549e+13,-0.00016389,2.9549e+13
0.0005589,1.63831,-2.88646e+13,-0.000163831,2.88646e+13
0.000559,1.63772,-2.81962e+13,-0.000163772,2.81962e+13
0.0005591,1.63714,-2.75435e+13,-0.000163714,2.75435e+13
0.0005592,1.63655,-2.6906e+13,-0.000163655,2.6906e+13
0.0005593,1.63597,-2.62834e+13,-0.000163597,2.62834e+13
0.0005594,1.63538,-2.56754e+13,-0.000163538,2.56754e+13
0.0005595,1.6348,-2.50815e+13,-0.00016348,2.50815e+13
0.0005596,1.63421,-2.45016e+13,-0.000163421,2.45016e+13
0.0005597,1.63363,-2.39352e+13,-0.000163363,2.39352e+13
0.0005598,1.63304,-2.3382e+13,-0.000163304,2.3382e+13
0.0005599,1.63246,-2.28418e+13,-0.000163246,2.28418e+13
0.00056,1.63188,-2.23141e+13,-0.000163188,2.23141e+13
0.0005601,1.63129,-2.17988e+13,-0.000163129,2.17988e+13
0.0005602,1.63071,-2.12955e+13,-0.000163071,2.12955e+13
0.0005603,1.63012,-2.0804e+13,-0.000163012,2.0804e+13
0.0005604,1.62954,-2.03239e+13,-0.000162954,2.03239e+13
0.0005605,1.62896,-1.9855e+13,-0.000162896,1.9855e+13
0.0005606,1.62837,-1.9397e+13,-0.000162837,1.9397e+13
0.0005607,1.62779,-1.89497e+13,-0.000162779,1.89497e+13
0.0005608,1.62721,-1.85128e+13,-0.000162721,1.85128e+13
0.0005609,1.62662,-1.80861e+13,-0.000162662,1.80861e+13
0.000561,1.62604,-1.76694e+13,-0.000162604,1.76694e+13
0.0005611,1.62546,-1.72624e+13,-0.000162546,1.72624e+13
0.0005612,1.62488,-1.68648e+13,-0.000162488,1.68648e+13
0.0005613,1.62429,-1.64765e+13,-0.000162429,1.64765e+13
0.0005614,1.62371,-1.60972e+13,-0.000162371,1.60972e+13
0.0005615,1.62313,-1.57267e+13,-0.000162313,1.57267e+13
0.0005616,1.62255,-1.53649e+13,-0.000162255,1.53649e+13
0.0005617,1.62197,-1.50115e+13,-0.000162197,1.50115e+13
0.0005618,1.62138,-1.46663e+13,-0.000162138,1.46663e+13
0.0005619,1.6208,-1.43291e+13,-0.00016208,1.43291e+13
0.000562,1.62022,-1.39997e+13,-0.000162022,1.39997e+13
0.0005621,1.61964,-1.3678e+13,-0.000161964,1.3678e+13
0.0005622,1.61906,-1.33638e+13,-0.000161906,1.33638e+13
0.0005623,1.61848,-1.30569e+13,-0.000161848,1.30569e+13
0.0005624,1.6179,-1.27571e+13,-0.00016179,1.27571e+13
0.0005625,1.61732,-1.24643e+13,-0.000161732,1.24643e+13
0.0005626,1.61674,-1.21782e+13,-0.000161674,1.21782e+13
0.0005627,1.61616,-1.18988e+13,-0.000161616,1.18988e+13
0.0005628,1.61558,-1.16259e+13,-0.000161558,1.16259e+13
0.0005629,1.615,-1.13593e+13,-0.0001615,1.13593e+13
0.000563,1.61442,-1.10989e+13,-0.000161442,1.10989e+13
0.0005631,1.61384,-1.08445e+13,-0.000161384,1.08445e+13
0.0005632,1.61326,-1.0596e+13,-0.000161326,1.0596e+13
0.0005633,1.61268,-1.03533e+13,-0.000161268,1.03533e+13
0.0005634,1.6121,-1.01162e+13,-0.00016121,1.01162e+13
0.0005635,1.61152,-9.88455e+12,-0.000161152,9.88455e+12
0.0005636,1.61094,-9.65829e+12,-0.000161094,9.65829e+12
0.0005637,1.61036,-9.43728e+12,-0.000161036,9.43728e+12
0.0005638,1.60978,-9.22137e+12,-0.000160978,9.22137e+12
0.0005639,1.6092,-9.01047e+12,-0.00016092,9.01047e+12
0.000564,1.60863,-8.80444e+12,-0.000160863,8.80444e+12
0.0005641,1.60805,-8.60317e+12,-0.000160805,8.60317e+12
0.0005642,1.60747,-8.40656e+12,-0.000160747,8.40656e+12
0.0005643,1.60689,-8.21449e+12,-0.000160689,8.21449e+12
0.0005644,1.60631,-8.02686e+12,-0.000160631,8.02686e+12
0.0005645,1.60574,-7.84357e+12,-0.000160574,7.84357e+12
0.0005646,1.60516,-7.6645e+12,-0.000160516,7.6645e+12
0.0005647,1.60458,-7.48958e+12,-0.000160458,7.48958e+12
0.0005648,1.60401,-7.31869e+12,-0.000160401,7.31869e+12
0.0005649,1.60343,-7.15174e+12,-0.000160343,7.15174e+12
0.000565,1.60285,-6.98865e+12,-0.000160285,6.98865e+12
0.0005651,1.60228,-6.82931e+12,-0.000160228,6.82931e+12
0.0005652,1.6017,-6.67366e+12,-0.00016017,6.67366e+12
0.0005653,1.60112,-6.52159e+12,-0.000160112,6.52159e+12
0.0005654,1.60055,-6.37303e+12,-0.000160055,6.37303e+12
0.0005655,1.59997,-6.22789e+12,-0.000159997,6.22789e+12
0.0005656,1.5994,-6.08609e+12,-0.00015994,6.08609e+12
0.0005657,1.59882,-5.94756e+12,-0.000159882,5.94756e+12
0.0005658,1.59824,-5.81222e+12,-0.000159824,5.81222e+12
0.0005659,1.59767,-5.68e+12,-0.000159767,5.68e+12
0.000566,1.59709,-5.55082e+12,-0.000159709,5.55082e+12
0.0005661,1.59652,-5.42461e+12,-0.000159652,5.42461e+12
0.0005662,1.59594,-5.3013e+12,-0.000159594,5.3013e+12
0.0005663,1.59537,-5.18083e+12,-0.000159537,5.18083e+12
0.0005664,1.59479,-5.06314e+12,-0.000159479,5.06314e+12
0.0005665,1.59422,-4.94814e+12,-0.000159422,4.94814e+12
0.0005666,1.59365,-4.83579e+12,-0.000159365,4.83579e+12
0.0005667,1.59307,-4.72602e+12,-0.000159307,4.72602e+12
0.0005668,1.5925,-4.61877e+12,-0.00015925,4.61877e+12
0.0005669,1.59192,-4.51399e+12,-0.000159192,4.51399e+12
0.000567,1.59135,-4.41161e+12,-0.000159135,4.41161e+12
0.0005671,1.59078,-4.31158e+12,-0.000159078,4.31158e+12
0.0005672,1.5902,-4.21385e+12,-0.00015902,4.21385e+12
0.0005673,1.58963,-4.11835e+12,-0.000158963,4.11835e+12
0.0005674,1.58906,-4.02505e+12,-0.000158906,4.02505e+12
0.0005675,1.58849,-3.93389e+12,-0.000158849,3.93389e+12
0.0005676,1.58791,-3.84481e+12,-0.000158791,3.84481e+12
0.0005677,1.58734,-3.75778e+12,-0.000158734,3.75778e+12
0.0005678,1.58677,-3.67274e+12,-0.000158677,3.67274e+12
0.0005679,1.5862,-3.58965e+12,-0.00015862,3.58965e+12
0.000568,1.58562,-3.50847e+12,-0.000158562,3.50847e+12
0.0005681,1.58505,-3.42914e+12,-0.000158505,3.42914e+12
0.0005682,1.58448,-3.35163e+12,-0.000158448,3.35163e+12
0.0005683,1.58391,-3.27589e+12,-0.000158391,3.27589e+12
0.0005684,1.58334,-3.20188e+12,-0.000158334,3.20188e+12
0.0005685,1.58277,-3.12956e+12,-0.000158277,3.12956e+12
0.0005686,1.5822,-3.0589e+12,-0.00015822,3.0589e+12
0.0005687,1.58163,-2.98986e+12,-0.000158163,2.98986e+12
0.0005688,1.58105,-2.92239e+12,-0.000158105,2.92239e+12
0.0005689,1.58048,-2.85646e+12,-0.000158048,2.85646e+12
0.000569,1.57991,-2.79204e+12,-0.000157991,2.79204e+12
0.0005691,1.57934,-2.72909e+12,-0.000157934,2.72909e+12
0.0005692,1.57877,-2.66758e+12,-0.000157877,2.66758e+12
0.0005693,1.5782,-2.60747e+12,-0.00015782,2.60747e+12
0.0005694,1.57763,-2.54873e+12,-0.000157763,2.54873e+12
0.0005695,1.57707,-2.49133e+12,-0.000157707,2.49133e+12
0.0005696,1.5765,-2.43525e+12,-0.00015765,2.43525e+12
0.0005697,1.57593,-2.38044e+12,-0.000157593,2.38044e+12
0.0005698,1.57536,-2.32687e+12,-0.000157536,2.32687e+12
0.0005699,1.57479,-2.27453e+12,-0.000157479,2.27453e+12
0.00057,1.57422,-2.22339e+12,-0.000157422,2.22339e+12
