time,V(N001),V(N002),I(V1),I(R1),I(C1),I(L1)
0.000882,1,-4.55931e+121,-4.55931e+117,-4.55931e+117,3.94963e+118,-4.40556e+118
0.000883,1,-8.50894e+121,-8.50894e+117,-8.50894e+117,-1.00464e+118,1.5375e+117
0.000884,1,-7.50429e+121,-7.50429e+117,-7.50429e+117,-9.41312e+118,8.66269e+118
0.000885,1,1.90882e+121,1.90882e+117,1.90882e+117,-1.59761e+119,1.6167e+119
0.000886,1,1.78849e+122,1.78849e+118,1.78849e+118,-1.24697e+119,1.42582e+119
0.000887,1,3.03546e+122,3.03546e+118,3.03546e+118,6.66222e+118,-3.62676e+118
0.000888,1,2.36924e+122,2.36924e+118,2.36924e+118,3.63506e+119,-3.39813e+119
0.000889,1,-1.26582e+122,-1.26582e+118,-1.26582e+118,5.64079e+119,-5.76737e+119
0.00089,1,-6.90661e+122,-6.90661e+118,-6.90661e+118,3.81089e+119,-4.50155e+119
0.000891,1,-1.07175e+123,-1.07175e+119,-1.07175e+119,-3.47681e+119,2.40506e+119
0.000892,1,-7.24069e+122,-7.24069e+118,-7.24069e+118,-1.38466e+120,1.31226e+120
0.000893,1,6.60594e+122,6.60594e+118,6.60594e+118,-1.97027e+120,2.03632e+120
0.000894,1,2.63086e+123,2.63086e+119,2.63086e+119,-1.11264e+120,1.37573e+120
0.000895,1,3.7435e+123,3.7435e+119,3.7435e+119,1.62948e+120,-1.25513e+120
0.000896,1,2.11402e+123,2.11402e+119,2.11402e+119,5.21004e+120,-4.99863e+120
0.000897,1,-3.09601e+123,-3.09601e+119,-3.09601e+119,6.80306e+120,-7.11266e+120
0.000898,1,-9.89907e+123,-9.89907e+119,-9.89907e+119,3.02674e+120,-4.01665e+120
0.000899,1,-1.29258e+124,-1.29258e+120,-1.29258e+120,-7.175e+120,5.88242e+120
0.0009,1,-5.7508e+123,-5.7508e+119,-5.7508e+119,-1.93833e+121,1.88082e+121
0.000901,1,1.36325e+124,1.36325e+120,1.36325e+120,-2.31958e+121,2.4559e+121
0.000902,1,3.68283e+124,3.68283e+120,3.68283e+120,-7.2437e+120,1.09265e+121
0.000903,1,4.4072e+124,4.4072e+120,4.4072e+120,3.0309e+121,-2.59018e+121
0.000904,1,1.3763e+124,1.3763e+120,1.3763e+120,7.135e+121,-6.99737e+121
0.000905,1,-5.7587e+124,-5.7587e+120,-5.7587e+120,7.79781e+121,-8.37368e+121
0.000906,1,-1.35565e+125,-1.35565e+121,-1.35565e+121,1.25933e+121,-2.61498e+121
0.000907,1,-1.48158e+125,-1.48158e+121,-1.48158e+121,-1.24231e+122,1.09415e+122
0.000908,1,-2.39272e+124,-2.39272e+120,-2.39272e+120,-2.59966e+122,2.57574e+122
0.000909,1,2.36039e+125,2.36039e+121,2.36039e+121,-2.57897e+122,2.81501e+122
0.00091,1,4.93936e+125,4.93936e+121,4.93936e+121,3.93198e+120,4.54616e+121
0.000911,1,4.90004e+125,4.90004e+121,4.90004e+121,4.97475e+122,-4.48474e+122
0.000912,1,-7.47075e+123,-7.47075e+119,-7.47075e+119,9.37732e+122,-9.38479e+122
0.000913,1,-9.45202e+125,-9.45202e+121,-9.45202e+121,8.36488e+122,-9.31008e+122
0.000914,1,-1.78169e+126,-1.78169e+122,-1.78169e+122,-1.92363e+122,1.41944e+121
0.000915,1,-1.58933e+126,-1.58933e+122,-1.58933e+122,-1.95482e+123,1.79588e+123
0.000916,1,3.65491e+125,3.65491e+121,3.65491e+121,-3.34866e+123,3.38521e+123
0.000917,1,3.71415e+126,3.71415e+122,3.71415e+122,-2.64831e+123,3.01972e+123
0.000918,1,6.36246e+126,6.36246e+122,6.36246e+122,1.33068e+123,-6.94432e+122
0.000919,1,5.03178e+126,5.03178e+122,5.03178e+122,7.56007e+123,-7.05689e+123
0.00092,1,-2.52829e+126,-2.52829e+122,-2.52829e+122,1.18358e+124,-1.20887e+124
0.000921,1,-1.43641e+127,-1.43641e+123,-1.43641e+123,8.12397e+123,-9.56038e+123
0.000922,1,-2.24881e+127,-2.24881e+123,-2.24881e+123,-7.05256e+123,4.80375e+123
0.000923,1,-1.54355e+127,-1.54355e+123,-1.54355e+123,-2.88354e+124,2.72918e+124
0.000924,1,1.33999e+127,1.33999e+123,1.33999e+123,-4.13874e+124,4.27274e+124
0.000925,1,5.47873e+127,5.47873e+123,5.47873e+123,-2.38488e+124,2.93275e+124
0.000926,1,7.86361e+127,7.86361e+123,7.86361e+123,3.33233e+124,-2.54597e+124
0.000927,1,4.53127e+127,4.53127e+123,4.53127e+123,1.08627e+125,-1.04096e+125
0.000928,1,-6.33143e+127,-6.33143e+123,-6.33143e+123,1.43077e+125,-1.49409e+125
0.000929,1,-2.06391e+128,-2.06391e+124,-2.06391e+124,6.5455e+124,-8.60942e+124
0.00093,1,-2.71846e+128,-2.71846e+124,-2.71846e+124,-1.47482e+125,1.20297e+125
0.000931,1,-1.24365e+128,-1.24365e+124,-1.24365e+124,-4.0458e+125,3.92144e+125
0.000932,1,2.80216e+128,2.80216e+124,2.80216e+124,-4.88487e+125,5.16508e+125
0.000933,1,7.68702e+128,7.68702e+124,7.68702e+124,-1.59422e+125,2.36293e+125
0.000934,1,9.28125e+128,9.28125e+124,9.28125e+124,6.25222e+125,-5.3241e+125
0.000935,1,3.02903e+128,3.02903e+124,3.02903e+124,1.49082e+126,-1.46053e+126
0.000936,1,-1.18792e+129,-1.18792e+125,-1.18792e+125,1.64464e+126,-1.76344e+126
0.000937,1,-2.83257e+129,-2.83257e+125,-2.83257e+125,2.92258e+125,-5.75515e+125
0.000938,1,-3.12483e+129,-3.12483e+125,-3.12483e+125,-2.56953e+126,2.25705e+126
0.000939,1,-5.55291e+128,-5.55291e+124,-5.55291e+124,-5.43741e+126,5.38188e+126
0.00094,1,4.88211e+129,4.88211e+125,4.88211e+125,-5.44896e+126,5.93717e+126
0.000941,1,1.03311e+130,1.03311e+126,1.03311e+126,-2.19456e+124,1.05505e+126
0.000942,1,1.0353e+130,1.0353e+126,1.0353e+126,1.03113e+127,-9.27602e+126
0.000943,1,4.16966e+127,4.16966e+123,4.16966e+123,1.96332e+127,-1.9629e+127
0.000944,1,-1.95915e+130,-1.95915e+126,-1.95915e+126,1.77116e+127,-1.96707e+127
0.000945,1,-3.73031e+130,-3.73031e+126,-3.73031e+126,-3.65109e+126,-7.92236e+124
0.000946,1,-3.3652e+130,-3.3652e+126,-3.3652e+126,-4.05891e+127,3.72239e+127
0.000947,1,6.93706e+129,6.93706e+125,6.93706e+125,-7.01822e+127,7.08759e+127
0.000948,1,7.71192e+130,7.71192e+126,7.71192e+126,-5.62269e+127,6.39388e+127
0.000949,1,1.33346e+131,1.33346e+127,1.33346e+127,2.6515e+127,-1.31804e+127
0.00095,1,1.06831e+131,1.06831e+127,1.06831e+127,1.5721e+128,-1.46527e+128
0.000951,1,-5.03786e+130,-5.03786e+126,-5.03786e+126,2.4832e+128,-2.53358e+128
0.000952,1,-2.98698e+131,-2.98698e+127,-2.98698e+127,1.73109e+128,-2.02979e+128
0.000953,1,-4.71808e+131,-4.71808e+127,-4.71808e+127,-1.429e+128,9.57193e+127
0.000954,1,-3.28908e+131,-3.28908e+127,-3.28908e+127,-6.00418e+128,5.67527e+128
0.000955,1,2.7151e+131,2.7151e+127,2.7151e+127,-8.69283e+128,8.96434e+128
0.000956,1,1.14079e+132,1.14079e+128,1.14079e+128,-5.10845e+128,6.24924e+128
0.000957,1,1.65164e+132,1.65164e+128,1.65164e+128,6.81033e+128,-5.15869e+128
0.000958,1,9.70605e+131,9.70605e+127,9.70605e+127,2.26457e+129,-2.16751e+129
0.000959,1,-1.29396e+132,-1.29396e+128,-1.29396e+128,3.00872e+129,-3.13811e+129
0.00096,1,-4.30268e+132,-4.30268e+128,-4.30268e+128,1.41388e+129,-1.84415e+129
0.000961,1,-5.71656e+132,-5.71656e+128,-5.71656e+128,-3.03018e+129,2.45853e+129
0.000962,1,-2.68638e+132,-2.68638e+128,-2.68638e+128,-8.44373e+129,8.17509e+129
0.000963,1,5.75735e+132,5.75735e+128,5.75735e+128,-1.02857e+130,1.08615e+130
0.000964,1,1.60431e+133,1.60431e+129,1.60431e+129,-3.49981e+129,5.10412e+129
0.000965,1,1.95429e+133,1.95429e+129,1.95429e+129,1.28933e+130,-1.0939e+130
0.000966,1,6.64963e+132,6.64963e+128,6.64963e+128,3.11468e+130,-3.04819e+130
0.000967,1,-2.44972e+133,-2.44972e+129,-2.44972e+129,3.46818e+130,-3.71315e+130
0.000968,1,-5.9179e+133,-5.9179e+129,-5.9179e+129,6.71641e+129,-1.26343e+130
0.000969,1,-6.58954e+133,-6.58954e+129,-6.58954e+129,-5.31342e+130,4.65447e+130
0.00097,1,-1.27612e+133,-1.27612e+129,-1.27612e+129,-1.13716e+131,1.1244e+131
0.000971,1,1.00955e+134,1.00955e+130,1.00955e+130,-1.15106e+131,1.25201e+131
0.000972,1,2.16061e+134,2.16061e+130,2.16061e+130,-2.64017e+129,2.42462e+130
0.000973,1,2.18701e+134,2.18701e+130,2.18701e+130,2.13685e+131,-1.91814e+131
0.000974,1,5.01632e+132,5.01632e+128,5.01632e+128,4.11017e+131,-4.10515e+131
0.000975,1,-4.06001e+134,-4.06001e+130,-4.06001e+130,3.74932e+131,-4.15532e+131
0.000976,1,-7.80932e+134,-7.80932e+130,-7.80932e+130,-6.85622e+130,-9.53101e+129
0.000977,1,-7.1237e+134,-7.1237e+130,-7.1237e+130,-8.42638e+131,7.71401e+131
0.000978,1,1.30268e+134,1.30268e+130,1.30268e+130,-1.47074e+132,1.48377e+132
0.000979,1,1.60101e+135,1.60101e+131,1.60101e+131,-1.1934e+132,1.3535e+132
0.00098,1,2.79441e+135,2.79441e+131,2.79441e+131,5.26951e+131,-2.4751e+131
0.000981,1,2.26746e+135,2.26746e+131,2.26746e+131,3.26867e+132,-3.04192e+132
0.000982,1,-1.00121e+135,-1.00121e+131,-1.00121e+131,5.20927e+132,-5.30939e+132
0.000983,1,-6.21047e+135,-6.21047e+131,-6.21047e+131,3.68713e+132,-4.30818e+132
0.000984,1,-9.8976e+135,-9.8976e+131,-9.8976e+131,-2.89205e+132,1.90229e+132
0.000985,1,-7.00555e+135,-7.00555e+131,-7.00555e+131,-1.25005e+133,1.17999e+133
0.000986,1,5.4949e+135,5.4949e+131,5.4949e+131,-1.8256e+133,1.88054e+133
0.000987,1,2.37509e+136,2.37509e+132,2.37509e+132,-1.09355e+133,1.33105e+133
0.000988,1,3.46863e+136,3.46863e+132,3.46863e+132,1.39089e+133,-1.04403e+133
0.000989,1,2.07774e+136,2.07774e+132,2.07774e+132,4.72044e+133,-4.51266e+133
0.00099,1,-2.6427e+136,-2.6427e+132,-2.6427e+132,6.32613e+133,-6.5904e+133
0.000991,1,-8.96883e+136,-8.96883e+132,-8.96883e+132,3.05082e+133,-3.9477e+133
0.000992,1,-1.20196e+137,-1.20196e+133,-1.20196e+133,-6.22309e+133,5.02113e+133
0.000993,1,-5.79656e+136,-5.79656e+132,-5.79656e+132,-1.76204e+134,1.70408e+134
0.000994,1,1.18239e+137,1.18239e+133,1.18239e+133,-2.16549e+134,2.28373e+134
0.000995,1,3.34788e+137,3.34788e+133,3.34788e+133,-7.66557e+133,1.10135e+134
0.000996,1,4.11444e+137,4.11444e+133,4.11444e+133,2.65798e+134,-2.24654e+134
0.000997,1,1.45646e+137,1.45646e+133,1.45646e+133,6.50662e+134,-6.36098e+134
0.000998,1,-5.05016e+137,-5.05016e+133,-5.05016e+133,7.31242e+134,-7.81744e+134
0.000999,1,-1.23626e+138,-1.23626e+134,-1.23626e+134,1.53101e+134,-2.76727e+134
0.001,1,-1.38936e+138,-1.38936e+134,-1.38936e+134,-1.09847e+135,9.59531e+134
