time,V(N001),V(N002),V(N003),I(V1),I(R1),I(I1),I(R2),I(R3)
0.008384,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008385,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008386,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008387,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008388,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008389,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00839,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008391,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008392,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008393,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008394,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008395,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008396,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008397,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008398,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008399,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.0084,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008401,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008402,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008403,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008404,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008405,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008406,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008407,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008408,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008409,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00841,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008411,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008412,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008413,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008414,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008415,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008416,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008417,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008418,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008419,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00842,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008421,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008422,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008423,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008424,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008425,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008426,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008427,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008428,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008429,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00843,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008431,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008432,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008433,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008434,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008435,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008436,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008437,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008438,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008439,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00844,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008441,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008442,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008443,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008444,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008445,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008446,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008447,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008448,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008449,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00845,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008451,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008452,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008453,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008454,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008455,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008456,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008457,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008458,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008459,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00846,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008461,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008462,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008463,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008464,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008465,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008466,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008467,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008468,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008469,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00847,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008471,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008472,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008473,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008474,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008475,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008476,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008477,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008478,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008479,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00848,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008481,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008482,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008483,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008484,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008485,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008486,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008487,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008488,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008489,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00849,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008491,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008492,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008493,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008494,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008495,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008496,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008497,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008498,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008499,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.0085,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008501,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008502,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008503,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008504,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008505,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008506,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008507,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008508,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008509,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00851,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008511,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008512,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008513,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008514,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008515,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008516,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008517,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008518,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008519,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00852,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008521,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008522,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008523,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008524,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008525,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008526,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008527,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008528,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008529,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00853,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008531,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008532,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008533,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008534,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008535,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008536,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008537,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008538,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008539,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00854,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008541,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008542,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008543,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008544,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008545,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008546,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008547,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008548,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008549,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00855,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008551,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008552,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008553,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008554,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008555,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008556,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008557,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008558,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008559,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00856,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008561,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008562,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008563,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008564,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008565,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008566,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008567,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008568,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008569,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00857,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008571,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008572,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008573,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008574,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008575,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008576,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008577,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008578,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008579,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00858,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008581,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008582,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008583,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008584,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008585,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008586,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008587,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008588,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008589,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00859,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008591,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008592,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008593,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008594,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008595,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008596,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008597,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008598,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008599,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.0086,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008601,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008602,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008603,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008604,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008605,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008606,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008607,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008608,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008609,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00861,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008611,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008612,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008613,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008614,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008615,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008616,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008617,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008618,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008619,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00862,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008621,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008622,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008623,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008624,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008625,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008626,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008627,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008628,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008629,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00863,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008631,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008632,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008633,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008634,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008635,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008636,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008637,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008638,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008639,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00864,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008641,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008642,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008643,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008644,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008645,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008646,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008647,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008648,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008649,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00865,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008651,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008652,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008653,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008654,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008655,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008656,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008657,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008658,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008659,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00866,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008661,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008662,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008663,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008664,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008665,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008666,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008667,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008668,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008669,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00867,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008671,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008672,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008673,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008674,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008675,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008676,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008677,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008678,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008679,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00868,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008681,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008682,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008683,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008684,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008685,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008686,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008687,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008688,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008689,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00869,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008691,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008692,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008693,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008694,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008695,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008696,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008697,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008698,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008699,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.0087,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008701,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008702,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008703,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008704,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008705,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008706,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008707,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008708,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008709,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00871,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008711,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008712,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008713,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008714,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008715,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008716,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008717,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008718,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008719,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00872,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008721,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008722,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008723,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008724,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008725,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008726,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008727,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008728,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008729,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00873,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.008731,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
